id	semantic_groups	preflabel	synonyms	description
NCBIGene:100627029	GENE	TRAF1	NA	NA
FBbt:00004941PHENOTYPE	DISO	secondary spermatocyte phenotype	NA	NA
MP:0003643	DISO	spleen atrophy	NA	NA
MGI:3783422	GENE	Aqp1<tm1Ask>/Aqp1<tm1Ask>; Aqp4<tm1Ask>/Aqp4<tm1Ask> [involves: C57BL/6J * CD-1]	NA	NA
NCBIGene:540642	GENE	FBXW11	NA	NA
MGI:1920082	GENE	Crtac1	NA	NA
Xenbase:XB-GENE-5881785	GENE	crtac1	NA	NA
NCBIGene:454661	GENE	KRT31	NA	NA
FBbt:00005179PHENOTYPE	DISO	Drosophila macrochaeta phenotype	NA	NA
NCBIGene:509232	GENE	NRF1	NA	NA
NCBIGene:468232	GENE	IKZF3	NA	NA
HP:0005111	DISO	obsolete Dilatation of the ascending aorta	NA	NA
NCBIGene:100064067	GENE	PTPRO	NA	NA
NCBIGene:530316	GENE	UBXN2B	NA	NA
MONARCH:APO_0000099APO_0000245	GENO	utilization of nitrogen source:decreased rate	NA	NA
MONARCH:APO_0000095APO_0000004	GENO	chemical compound accumulation:increased	NA	NA
MP:0002188	DISO	small heart	NA	NA
NCBIGene:782368	GENE	AQP5	NA	NA
NCBIGene:100152749	GENE	CA12	NA	NA
FBbt:00007320PHENOTYPE	DISO	embryonic/larval cardial cell phenotype	NA	NA
NCBIGene:100557374	GENE	tcf4	NA	NA
NCBIGene:100028295	GENE	GATAD1	NA	NA
ZP:0010909	DISO	abnormal(ly) has extra parts of type otic vesicle towards tether cell	NA	NA
NCBIGene:100029625	GENE	EGFR	NA	NA
NCBIGene:100563201	GENE	engase	NA	NA
FBbt:00004894PHENOTYPE	DISO	egg chamber phenotype	NA	NA
GO:0046878	PHYS	positive regulation of saliva secretion	NA	NA
MP:0011014	DISO	decreased core body temperature	NA	NA
NCBIGene:100847654	GENE	ENGASE	NA	NA
NCBIGene:100522373	GENE	MIP	NA	NA
MP:0003984	DISO	embryonic growth retardation	NA	NA
NCBIGene:100057280	GENE	ENGASE	NA	NA
MP:0005386	DISO	behavior/neurological phenotype	NA	NA
MP:0013542	DISO	abnormal submandibular gland branching morphogenesis	NA	NA
NCBIGene:100622591	GENE	TMEM25	NA	NA
NCBIGene:721465	GENE	SHPK	NA	NA
HP:0002665	DISO	Lymphoma	NA	NA
NCBIGene:100059567	GENE	PHF12	NA	NA
ZFIN:ZDB-GENE-040718-238	GENE	kctd9b	NA	NA
FBbt:00000730PHENOTYPE	DISO	abdominal 3 dorsal acute muscle 1 phenotype	NA	NA
MONARCH:APO_0000255APO_0000249	GENO	cell cycle progression in G1 phase:delayed	NA	NA
NCBIGene:100551790	GENE	acp5	NA	NA
UBERON:0004801	ANAT	cervix epithelium	NA	NA
NCBIGene:100029783	GENE	CCDC57	NA	NA
MP:0005375	DISO	adipose tissue phenotype	NA	NA
WBPhenotype:0000638	DISO	molt defect	NA	NA
Xenbase:XB-GENE-969470	GENE	brd9	NA	NA
MP:0000131	DISO	abnormal long bone epiphysis morphology	NA	NA
Xenbase:XB-GENE-923086	GENE	amfr	NA	NA
UBERON:0000331	ANAT	ileal mucosa	NA	NA
WBPhenotype:0000306	DISO	transgene expression variant	NA	NA
HP:0011124	DISO	Abnormality of epidermal morphology	NA	NA
Xenbase:XB-GENE-5926433	GENE	c8orf33	NA	NA
HP:0001627	DISO	Abnormal heart morphology	NA	NA
GO:0060041PHENOTYPE	PHYS	retina development in camera-type eye phenotype	NA	NA
FBcv:0000418	DISO	flightless	NA	NA
UBERON:0001385	ANAT	tibialis anterior	NA	NA
NCBIGene:286808	GENE	MDFI	NA	NA
NCBIGene:613717	GENE	KCTD9	NA	NA
MP:0003921	DISO	abnormal heart left ventricle morphology	NA	NA
FBbt:00001814PHENOTYPE	DISO	posterior dorsal histoblast nest abdominal 5 phenotype	NA	NA
GO:0005912PHENOTYPE	PHYS	adherens junction phenotype	NA	NA
NCBIGene:828403	GENE	AT4G23040	NA	NA
FBbt:00000004PHENOTYPE	DISO	Drosophila head phenotype	NA	NA
Xenbase:XB-GENE-980602	GENE	nrf1	NA	NA
NCBIGene:444874	GENE	UBC	NA	NA
NCBIGene:696386	GENE	TRIM23	NA	NA
NCBIGene:100031429	GENE	TMEM25	NA	NA
HP:0002850	DISO	IgM deficiency	NA	NA
NCBIGene:464876	GENE	TRAF2	NA	NA
WBPhenotype:0002369	DISO	sister cell division timing asynchrony reduced	NA	NA
ZP:0001052	DISO	abnormal(ly) morphology mandibular arch skeleton	NA	NA
NCBIGene:100559118	GENE	LOC100559118	NA	NA
MP:0002223	DISO	lymphoid hypoplasia	NA	NA
MP:0010784	DISO	abnormal forestomach morphology	NA	NA
NCBIGene:100563461	GENE	spry2	NA	NA
HP:0005404	DISO	Increase in B cell count	NA	NA
GO:0051260	PHYS	protein homooligomerization	NA	NA
NCBIGene:825875	GENE	AT4G05270	NA	NA
NCBIGene:540932	GENE	FBXW7	NA	NA
MP:0002655	DISO	abnormal keratinocyte morphology	NA	NA
FBbt:00000124PHENOTYPE	DISO	epithelial cell phenotype	NA	NA
MP:0005598	DISO	decreased ventricle muscle contractility	NA	NA
NCBIGene:507057	GENE	PHF12	NA	NA
FBbt:00004768PHENOTYPE	DISO	Drosophila posterior crossvein phenotype	NA	NA
ZP:0006768	DISO	abnormal(ly) malformed splanchnocranium	NA	NA
WBPhenotype:0001425	DISO	receptor mediated endocytosis defective	NA	NA
MP:0002703	DISO	abnormal renal tubule morphology	NA	NA
NCBIGene:534582	GENE	NFE2L1	NA	NA
NCBIGene:451588	GENE	TMEM25	NA	NA
RGD:1596132	GENE	Tmem25	NA	NA
HP:0011032	DISO	Abnormality of fluid regulation	NA	NA
WBPhenotype:0001973	DISO	germ cell compartment size variant	NA	NA
NCBIGene:395519	GENE	MAFF	NA	NA
ClinVarVariant:383504	VARI	NM_018297.3(NGLY1):c.582G>A (p.Ala194=)	NA	NA
Coriell:GM26611	GENO	NIGMS-GM26611	NA	NA
HP:0000365	DISO	Hearing impairment	NA	NA
FBbt:00005630PHENOTYPE	DISO	Drosophila embryonic hindgut phenotype	NA	NA
WBPhenotype:0001143	DISO	multiple nuclei early emb	NA	NA
WBPhenotype:0000475	DISO	muscle detached	NA	NA
MP:0013157	DISO	increased KLRG1+ CD4 alpha beta T cell number	NA	NA
WBPhenotype:0001948	DISO	diakinesis progression during oogenesis variant	NA	NA
NCBIGene:100020549	GENE	UBC	NA	NA
NCBIGene:100034131	GENE	GNS	NA	NA
GO:0015696	PHYS	ammonium transport	NA	NA
Xenbase:XB-GENE-479154	GENE	app	NA	NA
HP:0000559	DISO	Corneal scarring	NA	NA
UBERON:0007021	ANAT	sexually immature organism	NA	NA
NCBIGene:100066816	GENE	NFE2L2	NA	NA
NCBIGene:424861	GENE	AQP12A	NA	NA
RGD:1305877	GENE	Gns	NA	NA
NCBIGene:826675	GENE	AT4G10790	NA	NA
WBPhenotype:0000876	DISO	organism osmotic stress response variant	NA	NA
NCBIGene:100566689	GENE	ikzf3	NA	NA
MONARCH:APO_0000090APO_0000003	GENO	metal resistance:decreased	NA	NA
FBbt:00005116PHENOTYPE	DISO	bouton phenotype	NA	NA
NCBIGene:100556114	GENE	mtus2	NA	NA
NCBIGene:464479	GENE	C8H8orf33	NA	NA
FBbt:00000159PHENOTYPE	DISO	Drosophila embryonic labral segment phenotype	NA	NA
GO:0005887	PHYS	integral component of plasma membrane	NA	NA
:.well-known/genid/genoGM25344	GENO	NGLY1;NGLY1;CACNA1S(GLN208TER;GLY310GLY;THR1354SER); 46;XY[25].arr(1-22)x1;(X;Y)x1 [GM25344]	NA	NA
HP:0001547	DISO	Abnormality of the rib cage	NA	NA
UBERON:0001166	ANAT	pylorus	NA	NA
MONARCH:APO_0000027APO_0000004	GENO	filamentous growth:increased	NA	NA
FBbt:00002683PHENOTYPE	DISO	cirri phenotype	NA	NA
NCBIGene:702950	GENE	KRT40	NA	NA
NCBIGene:716629	GENE	SIAH1	NA	NA
ZFIN:ZDB-GENE-100308-1	GENE	egfrb	NA	NA
NCBIGene:710851	GENE	PHF12	NA	NA
FBcv:0000391	DISO	bang sensitive	NA	NA
NCBIGene:281008	GENE	AQP4	NA	NA
ZFIN:ZDB-GENE-030131-792	GENE	ubxn1	NA	NA
NCBIGene:100013261	GENE	NSFL1C	NA	NA
ZP:0000122	DISO	abnormal(ly) undulate notochord	NA	NA
NCBIGene:100058080	GENE	HCFC1	NA	NA
MP:0006257	DISO	abnormal fungiform papillae morphology	NA	NA
GO:0035377	PHYS	transepithelial water transport	NA	NA
HP:0002152	DISO	Hyperproteinemia	NA	NA
NCBIGene:100031114	GENE	LOC100031114	NA	NA
HP:0030686	DISO	Increased adiponectin level	NA	NA
Xenbase:XB-GENE-958272	GENE	trafd1	NA	NA
NCBIGene:100515341	GENE	PHF12	NA	NA
MGI:3655809	GENE	Aqp1<tm1Ask>/Aqp1<tm1Ask> [involves: C57BL/6J * CD-1]	NA	NA
MP:0006423	DISO	dilated rete testis	NA	NA
GO:0005634PHENOTYPE	PHYS	nucleus phenotype	NA	NA
GO:0045944PHENOTYPE	PHYS	positive regulation of transcription from RNA polymerase II promoter phenotype	NA	NA
HP:0002617	DISO	Dilatation	NA	NA
HP:0001000	DISO	Abnormality of skin pigmentation	NA	NA
MP:0001923	DISO	reduced female fertility	NA	NA
HP:0001944	DISO	Dehydration	NA	NA
MP:0009536	DISO	abnormal interstitial cell of Cajal morphology	NA	NA
NCBIGene:715071	GENE	ACP5	NA	NA
GO:0007219PHENOTYPE	PHYS	Notch signaling pathway phenotype	NA	NA
ZP:0005863	DISO	abnormal(ly) disorganized spinal cord motor neuron	NA	NA
NCBIGene:712901	GENE	MIP	NA	NA
MP:0005031	DISO	abnormal trophoblast layer morphology	NA	NA
WBPhenotype:0001794	DISO	cytoplasmic processing body variant	NA	NA
Xenbase:XB-GENE-479210	GENE	dll1	NA	NA
NCBIGene:424779	GENE	GK5	NA	NA
MP:0000280	DISO	thin ventricular wall	NA	NA
FBbt:00004865PHENOTYPE	DISO	ovary phenotype	NA	NA
UBERON:0001891	ANAT	midbrain	NA	NA
UBERON:0001949	ANAT	gingival epithelium	NA	NA
Xenbase:XB-GENE-941300	GENE	gucd1	NA	NA
NCBIGene:100010466	GENE	AQP4	NA	NA
ZFIN:ZDB-GENE-030219-125	GENE	efemp2b	NA	NA
MP:0004984	DISO	increased osteoclast cell number	NA	NA
GO:0008203PHENOTYPE	PHYS	cholesterol metabolic process phenotype	NA	NA
Coriell:GM25990	GENO	NIGMS-GM25990	NA	NA
OMIM:610661.0004	DISO	NGLY1, 3-BP DEL, 1205TTC	NA	NA
WBPhenotype:0000472	DISO	endoderm absent	NA	NA
HP:0002155	DISO	Hypertriglyceridemia	NA	NA
NCBIGene:100564868	GENE	ptpro	NA	NA
NCBIGene:515935	GENE	NAGPA	NA	NA
Xenbase:XB-GENE-957785	GENE	keap1	NA	NA
WBPhenotype:0001026	DISO	nuclear morphology variation early emb	NA	NA
Coriell:GM25389	GENO	NIGMS-GM25389	NA	NA
MP:0011101	DISO	prenatal lethality, incomplete penetrance	NA	NA
NCBIGene:100055624	GENE	RUSC2	NA	NA
FBbt:00004740PHENOTYPE	DISO	3rd axillary sclerite phenotype	NA	NA
FBbt:00005747PHENOTYPE	DISO	Drosophila embryonic ventral epidermis phenotype	NA	NA
NCBIGene:841648	GENE	AT1G52180	NA	NA
NCBIGene:461612	GENE	CEP44	NA	NA
WBPhenotype:0001279	DISO	transgene expression reduced male	NA	NA
UBERON:0002400	ANAT	parietal pleura	NA	NA
NCBIGene:464550	GENE	UBQLN1	NA	NA
FBbt:00000800PHENOTYPE	DISO	Drosophila abdominal 4 lateral longitudinal muscle 1 phenotype	NA	NA
Xenbase:XB-GENE-950579	GENE	psmc1	NA	NA
GO:0072014	PHYS	proximal tubule development	NA	NA
MP:0006380	DISO	abnormal spermatid morphology	NA	NA
GO:0008519	PHYS	ammonium transmembrane transporter activity	NA	NA
GO:0006833PHENOTYPE	PHYS	water transport phenotype	NA	NA
MP:0000662	DISO	abnormal branching of the mammary ductal tree	NA	NA
FBcv:0000708	DISO	starvation stress response defective	NA	NA
HP:0004422	DISO	Biparietal narrowing	NA	NA
FBbt:00004904PHENOTYPE	DISO	Drosophila follicle cell phenotype	NA	NA
MONARCH:APO_0000253APO_0000250	GENO	cell cycle progression:arrested	NA	NA
MP:0004856	DISO	decreased ovary weight	NA	NA
FBbt:00004879PHENOTYPE	DISO	nurse cell ring canal phenotype	NA	NA
NCBIGene:830429	GENE	ENGase85A	NA	NA
FBcv:0002007	DISO	lethal - all die during larval stage	NA	NA
NCBIGene:698707	GENE	VCP	NA	NA
UBERON:0000998	ANAT	seminal vesicle	NA	NA
MP:0003668	DISO	abnormal periodontal ligament morphology	NA	NA
HP:0008669	DISO	Abnormal spermatogenesis	NA	NA
HP:0000789	DISO	Infertility	NA	NA
HGNC:2347	GENE	CREB3	NA	NA
MP:0002747	DISO	abnormal aortic valve morphology	NA	NA
GO:0000976	PHYS	transcription regulatory region sequence-specific DNA binding	NA	NA
MP:0011926	DISO	abnormal cardiac valve physiology	NA	NA
HP:0000601	DISO	Hypotelorism	NA	NA
GO:0006997PHENOTYPE	PHYS	nucleus organization phenotype	NA	NA
GO:0043154	PHYS	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	NA	NA
NCBIGene:427164	GENE	TRIM23	NA	NA
MONARCH:APO_0000222APO_0000004	GENO	chemical compound excretion:increased	NA	NA
FBbt:00004306PHENOTYPE	DISO	dorsocentral bristle phenotype	NA	NA
FBcv:0000449	DISO	planar polarity defective	NA	NA
NCBIGene:616821	GENE	MID2	NA	NA
:.well-known/genid/person-GM25990	GENO	affected female proband with Congenital disorder of deglycosylation	NA	NA
MP:0005217	DISO	abnormal pancreatic beta cell morphology	NA	NA
MP:0003071	DISO	decreased vascular permeability	NA	NA
MP:0011110	DISO	preweaning lethality, incomplete penetrance	NA	NA
MP:0000129	DISO	ameloblast degeneration	NA	NA
ClinVarVariant:221579	VARI	NM_018297.3(NGLY1):c.347C>G (p.Ser116Ter)	NA	NA
HP:0000708	DISO	Behavioral abnormality	NA	NA
HP:0003496	DISO	Increased IgM level	NA	NA
HP:0012447	DISO	Abnormal myelination	NA	NA
NCBIGene:100030963	GENE	ENGASE	NA	NA
HP:0012248	DISO	Prolonged PR interval	NA	NA
MP:0003222	DISO	increased cardiomyocyte apoptosis	NA	NA
GO:0001895PHENOTYPE	PHYS	retina homeostasis phenotype	NA	NA
GO:0072686PHENOTYPE	PHYS	mitotic spindle phenotype	NA	NA
HP:0001660	DISO	Truncus arteriosus	NA	NA
NCBIGene:420384	GENE	AQP1	NA	NA
FBbt:00005155PHENOTYPE	DISO	sense organ phenotype	NA	NA
FBbt:00004871PHENOTYPE	DISO	germarium region 2b phenotype	NA	NA
FBbt:00000154PHENOTYPE	DISO	Drosophila embryonic segment phenotype	NA	NA
FBbt:00002923PHENOTYPE	DISO	Drosophila abdominal 3 ventral denticle belt phenotype	NA	NA
AQTLTrait:1115	DISO	Chest width	NA	NA
NCBIGene:741918	GENE	ENGASE	NA	NA
FBbt:00004401PHENOTYPE	DISO	mesothoracic tarsal bristle longitudinal row 5 phenotype	NA	NA
NCBIGene:100075009	GENE	TRAFD1	NA	NA
GO:0034644	PHYS	cellular response to UV	NA	NA
Xenbase:XB-GENE-6087245	GENE	trim55	NA	NA
FBcv:0002023	DISO	some die during larval stage	NA	NA
ClinVarVariant:474237	VARI	NM_018297.3(NGLY1):c.881+8C>T	NA	NA
NCBIGene:708391	GENE	TRAF2	NA	NA
MONARCH:APO_0000258APO_0000250	GENO	cell cycle progression in M phase:arrested	NA	NA
MP:0008143	DISO	abnormal dendrite morphology	NA	NA
NCBIGene:509630	GENE	KIAA1958	NA	NA
MP:0008713	DISO	abnormal cytokine level	NA	NA
NCBIGene:100010467	GENE	ACP5	NA	NA
MP:0000166	DISO	abnormal chondrocyte morphology	NA	NA
NCBIGene:511923	GENE	CA9	NA	NA
GO:0031526	PHYS	brush border membrane	NA	NA
ZP:0000636	DISO	abnormal(ly) curved ventral trunk	NA	NA
NCBIGene:100069114	GENE	TRIP6	NA	NA
NCBIGene:415370	GENE	CA12	NA	NA
HP:0010679	DISO	Elevated tissue non-specific alkaline phosphatase	NA	NA
FBbt:00004860PHENOTYPE	DISO	Drosophila germline cell phenotype	NA	NA
WBPhenotype:0000030	DISO	growth variant	NA	NA
NCBIGene:100566420	GENE	cep44	NA	NA
FBbt:00005634PHENOTYPE	DISO	Drosophila embryonic Malpighian tubule phenotype	NA	NA
MONARCH:APO_0000255APO_0000002	GENO	cell cycle progression in G1 phase:abnormal	NA	NA
ZFIN:ZDB-GENE-030131-9704	GENE	crtac1a	NA	NA
NCBIGene:707486	GENE	CRTAC1	NA	NA
FBbt:00004115PHENOTYPE	DISO	Drosophila head bristle phenotype	NA	NA
HP:0003259	DISO	Elevated serum creatinine	NA	NA
ZP:0002088	DISO	abnormal(ly) disrupted regulation of fibroblast growth factor receptor signaling pathway	NA	NA
HP:0001395	DISO	Hepatic fibrosis	NA	NA
FBcv:0002027	DISO	lethal - all die before end of pupal stage	NA	NA
NCBIGene:281715	GENE	CREB3	NA	NA
GO:0007409PHENOTYPE	PHYS	axonogenesis phenotype	NA	NA
FBbt:00004505PHENOTYPE	DISO	Drosophila ocellus phenotype	NA	NA
ClinVarVariant:474208	VARI	NM_018297.3(NGLY1):c.123C>T (p.Asn41=)	NA	NA
NCBIGene:507809	GENE	RUSC2	NA	NA
MP:0002082	DISO	postnatal lethality	NA	NA
MGI:5797368	GENE	Aqp1<tm1b(EUCOMM)Wtsi>/Aqp1<tm1b(EUCOMM)Wtsi> [C57BL/6N-Aqp1<tm1b(EUCOMM)Wtsi>/H]	NA	NA
MP:0010124	DISO	decreased bone mineral content	NA	NA
NCBIGene:535320	GENE	TRIM54	NA	NA
NCBIGene:100018774	GENE	JUN	NA	NA
NCBIGene:821047	GENE	PAP17	NA	NA
UBERON:0001295	ANAT	endometrium	NA	NA
WBPhenotype:0000006	DISO	egg laying defective	NA	NA
ZFIN:ZDB-GENE-030131-3876	GENE	phf12a	NA	NA
UBERON:0002038	ANAT	substantia nigra	NA	NA
ClinVarVariant:384252	VARI	NM_018297.3(NGLY1):c.972G>A (p.Gly324=)	NA	NA
MP:0008074	DISO	increased CD4-positive, alpha beta T cell number	NA	NA
WBPhenotype:0001037	DISO	sterile progeny	NA	NA
NCBIGene:714604	GENE	GK5	NA	NA
HP:0031793	DISO	Increased serum leptin	NA	NA
GO:0005903	PHYS	brush border	NA	NA
HP:0000973	DISO	Cutis laxa	NA	NA
WBPhenotype:0001378	DISO	mitotic chromosome segregation variant	NA	NA
Xenbase:XB-GENE-953813	GENE	b4galt4	NA	NA
MP:0000469	DISO	abnormal esophageal squamous epithelium morphology	NA	NA
FBcv:0002030	DISO	lethal - all die during pupal stage	NA	NA
Coriell:GM26607	GENO	NIGMS-GM26607	NA	NA
FBbt:00004929PHENOTYPE	DISO	Drosophila male germline stem cell phenotype	NA	NA
WBPhenotype:0001577	DISO	mitochondria alignment variant	NA	NA
GO:0045746PHENOTYPE	PHYS	negative regulation of Notch signaling pathway phenotype	NA	NA
NCBIGene:514006	GENE	NFE2	NA	NA
UBERON:0007318	ANAT	saphenous vein	NA	NA
NCBIGene:535222	GENE	EFEMP2	NA	NA
WBPhenotype:0000164	DISO	thin	NA	NA
WBPhenotype:0001586	DISO	multiple anchor cells	NA	NA
NCBIGene:100017243	GENE	TRAF2	NA	NA
MP:0010392	DISO	prolonged QRS complex duration	NA	NA
MP:0008182	DISO	decreased marginal zone B cell number	NA	NA
NCBIGene:497024	GENE	NFE2L2	NA	NA
HP:0000347	DISO	Micrognathia	NA	NA
NCBIGene:504393	GENE	TMEM25	NA	NA
MONARCH:APO_0000075APO_0000003	GENO	endocytosis:decreased	NA	NA
UBERON:0001154	ANAT	vermiform appendix	NA	NA
MP:0009177	DISO	decreased pancreatic alpha cell number	NA	NA
FBcv:0000350	DISO	partially lethal - majority live	NA	NA
Xenbase:XB-GENE-1014415	GENE	siah1	NA	NA
MP:0005517	DISO	decreased liver regeneration	NA	NA
FBbt:00001722PHENOTYPE	DISO	ring gland phenotype	NA	NA
NCBIGene:505945	GENE	SRPK2	NA	NA
NCBIGene:100074619	GENE	CEP44	NA	NA
WBPhenotype:0001083	DISO	multiple cytoplasmic cavities early emb	NA	NA
MP:0000759	DISO	abnormal skeletal muscle morphology	NA	NA
NCBIGene:823898	GENE	TIP5;1	NA	NA
NCBIGene:100513519	GENE	CD6	NA	NA
RGD:1307880	GENE	B4galt4	NA	NA
NCBIGene:395309	GENE	IKZF2	NA	NA
NCBIGene:100068362	GENE	FSD2	NA	NA
MONARCH:APO_0000147APO_0000004	GENO	heat sensitivity:increased	NA	NA
NCBIGene:100064558	GENE	NFE2	NA	NA
NCBIGene:100623387	GENE	KRT33A	NA	NA
MGI:4441703	GENE	Aqp1<tm1a(EUCOMM)Wtsi>	NA	NA
FBcv:0000427	DISO	cell growth defective	NA	NA
NCBIGene:422566	GENE	CEP44	NA	NA
GO:0006516	PHYS	glycoprotein catabolic process	NA	NA
MP:0000088	DISO	short mandible	NA	NA
NCBIGene:100157266	GENE	SPRY2	NA	NA
MP:0004247	DISO	small pancreas	NA	NA
NCBIGene:100060874	GENE	CRTAC1	NA	NA
FBbt:00001453PHENOTYPE	DISO	RP2 motor neuron phenotype	NA	NA
NCBIGene:816224	GENE	AT2G17190	NA	NA
MP:0000208	DISO	decreased hematocrit	NA	NA
NCBIGene:100051582	GENE	TRAFD1	NA	NA
UBERON:0002062	ANAT	endocardial cushion	NA	NA
MP:0000384	DISO	distorted hair follicle pattern	NA	NA
UBERON:0002384	ANAT	connective tissue	NA	NA
MP:0003132	DISO	increased pre-B cell number	NA	NA
MP:0001787	DISO	pericardial edema	NA	NA
MONARCH:APO_0000149APO_0000003	GENO	protein/peptide accumulation:decreased	NA	NA
:.well-known/genid/genoGM26584	GENO	NGLY1(ARG401TER) [GM26584]	NA	NA
GO:0048593	PHYS	camera-type eye morphogenesis	NA	NA
MP:0014143	DISO	decreased body fat mass	NA	NA
HP:0004315	DISO	IgG deficiency	NA	NA
FBcv:0002005	DISO	lethal - all die during P-stage	NA	NA
NCBIGene:695101	GENE	FBXW7	NA	NA
NCBIGene:100018084	GENE	TRIP6	NA	NA
FBbt:00005177PHENOTYPE	DISO	Drosophila chaeta phenotype	NA	NA
UBERON:0000399	ANAT	jejunal mucosa	NA	NA
FBcv:0000679	DISO	circadian behavior defective	NA	NA
MP:0009763	DISO	increased sensitivity to induced morbidity/mortality	NA	NA
HP:0011123	DISO	Inflammatory abnormality of the skin	NA	NA
MONARCH:APO_0000201APO_0000003	GENO	acid pH resistance:decreased	NA	NA
HP:0012443	DISO	Abnormality of brain morphology	NA	NA
MP:0008432	DISO	abnormal long term spatial reference memory	NA	NA
MP:0010506	DISO	prolonged RR interval	NA	NA
NCBIGene:700312	GENE	MAFF	NA	NA
HP:0001659	DISO	Aortic regurgitation	NA	NA
HP:0002720	DISO	IgA deficiency	NA	NA
HP:0001724	DISO	obsolete Aortic dilatation	NA	NA
FBbt:00004928PHENOTYPE	DISO	Drosophila testis phenotype	NA	NA
MP:0009403	DISO	increased variability of skeletal muscle fiber size	NA	NA
NCBIGene:458804	GENE	KCTD17	NA	NA
NCBIGene:100084045	GENE	RGS20	NA	NA
HP:0004510	DISO	Pancreatic islet-cell hyperplasia	NA	NA
AQTLTrait:1027	DISO	Marbling score	NA	NA
UBERON:0000057	ANAT	urethra	NA	NA
HGNC:28731	GENE	NBPF22P	NA	NA
NCBIGene:702171	GENE	NFE2L3	NA	NA
UBERON:0004736	ANAT	metanephric glomerulus	NA	NA
Coriell:GM26612	GENO	NIGMS-GM26612	NA	NA
ZP:0000355	DISO	abnormal(ly) quality eye	NA	NA
GO:0005739PHENOTYPE	PHYS	mitochondrion phenotype	NA	NA
NCBIGene:100014537	GENE	WDFY3	NA	NA
WBPhenotype:0001950	DISO	diplotene region organization variant	NA	NA
WBPhenotype:0001482	DISO	frequency body bend reduced	NA	NA
WBPhenotype:0001276	DISO	ectopic expression transgene	NA	NA
MONARCH:APO_0000254APO_0000002	GENO	cell cycle progression in G2 phase:abnormal	NA	NA
MP:0009801	DISO	abnormal hair cortex keratinization	NA	NA
HP:0001274	DISO	Agenesis of corpus callosum	NA	NA
MP:0009264	DISO	failure of eyelid fusion	NA	NA
MP:0001402	DISO	hypoactivity	NA	NA
HP:0008873	DISO	Disproportionate short-limb short stature	NA	NA
WBPhenotype:0000032	DISO	sick	NA	NA
FBbt:00005098PHENOTYPE	DISO	peripheral nervous system phenotype	NA	NA
FBcv:0000416	DISO	uncoordinated	NA	NA
FBcv:0000376	DISO	male fertile	NA	NA
NCBIGene:615865	GENE	BRD9	NA	NA
FBbt:00007410PHENOTYPE	DISO	tracheal lumen phenotype	NA	NA
WBPhenotype:0001942	DISO	rachis absent	NA	NA
HP:0001402	DISO	Hepatocellular carcinoma	NA	NA
MP:0001463	DISO	abnormal spatial learning	NA	NA
HP:0000969	DISO	Edema	NA	NA
MP:0005632	DISO	decreased circulating aspartate transaminase level	NA	NA
FBbt:00000125PHENOTYPE	DISO	Drosophila endoderm phenotype	NA	NA
WBPhenotype:0000812	DISO	germ cell development variant	NA	NA
MP:0008663	DISO	increased interleukin-12 secretion	NA	NA
MONARCH:APO_0000131APO_0000004	GENO	protein/peptide modification:increased	NA	NA
FBbt:02000004PHENOTYPE	DISO	Drosophila photoreceptor cell R8 of pale ommatidium phenotype	NA	NA
GO:0007049PHENOTYPE	PHYS	cell cycle phenotype	NA	NA
ZP:0011001	DISO	abnormal(ly) decreased diameter Mauthner neuron	NA	NA
NCBIGene:463641	GENE	SRPK2	NA	NA
GO:0033554	PHYS	cellular response to stress	NA	NA
FBbt:00001829PHENOTYPE	DISO	spiracular histoblast nest abdominal 3 phenotype	NA	NA
WBPhenotype:0000529	DISO	cell development variant	NA	NA
HP:0011869	DISO	Abnormal platelet function	NA	NA
NCBIGene:100553210	GENE	nrf1	NA	NA
UBERON:0004811	ANAT	endometrium epithelium	NA	NA
WBPhenotype:0001980	DISO	germ cell compartment expansion variant	NA	NA
MP:0000627	DISO	abnormal mammary gland morphology	NA	NA
GO:0043005	PHYS	neuron projection	NA	NA
MONARCH:APO_0000083APO_0000003	GENO	oxidative stress resistance:decreased	NA	NA
RGD:1311472	GENE	Spry2	NA	NA
NCBIGene:100071082	GENE	B4GALT4	NA	NA
MP:0005560	DISO	decreased circulating glucose level	NA	NA
ZP:0004428	DISO	abnormal(ly) increased size telencephalon	NA	NA
MP:0003329	DISO	amyloid beta deposits	NA	NA
FBbt:00004219PHENOTYPE	DISO	Drosophila photoreceptor cell R4 phenotype	NA	NA
NCBIGene:693575	GENE	FSD2	NA	NA
MP:0008828	DISO	abnormal lymph node cell ratio	NA	NA
NCBIGene:616625	GENE	AQP12B	NA	NA
:.well-known/genid/genoGM26586	GENO	NGLY1(ARG401TER) [GM26586]	NA	NA
FBbt:00001821PHENOTYPE	DISO	ventral histoblast nest abdominal 3 phenotype	NA	NA
GO:0007267PHENOTYPE	PHYS	cell-cell signaling phenotype	NA	NA
WBPhenotype:0001637	DISO	no Intestine	NA	NA
MP:0010763	DISO	abnormal hematopoietic stem cell physiology	NA	NA
ZP:0000132	DISO	abnormal(ly) malformed ceratohyal cartilage	NA	NA
NCBIGene:100079058	GENE	TCF4	NA	NA
MP:0013404	DISO	decreased circulating lactate level	NA	NA
MP:0002998	DISO	abnormal bone remodeling	NA	NA
ZFIN:ZDB-GENE-130530-643	GENE	amfrb	NA	NA
