subject_id,property_id,property_label,property_description,property_uri,object_id,subject_qid,property_pid,object_qid,reference_uri,reference_supporting_text,reference_date,property_term,subject_type,object_type,subject_term,object_term,prevalence,curation_evidence,curation_date,curator_uri,comments
DOID:0060728,RO:0002200,has phenotype,NA,NA,HP:0001265,Q28024539,P1557,Q1419356,https://www.ncbi.nlm.nih.gov/pubmed/24651605,"The clinical and molecular findings demonstrate clear clinical similarities of patients with NGLY1 deficiency, although some variation in overall severity was observed, with the most common mutation being associated with more severe outcomes (Table 1). All patients had developmental delay, a movement disorder, and hypotonia. Other common findings included hypolacrima or alacrima (7/8), electroencephalography (EEG) abnormalities (7/8), elevated liver transaminases (6/7), microcephaly (6/8), abnormal brain imaging (6/8), diminished reflexes (6/8), hepatocyte cytoplasmic storage material or vacuolization (5/6), seizures (4/8), and abnormal nerve conduction (3/3) (Figure 1). ",2014-03-20,presents,disease,phenotype,NGLY1 deficiency,Decreased reflexes,6/8,NA,2017-03-22,http://orcid.org/0000-0003-0169-8159,NA
DOID:0060728,RO:0002200,has phenotype,NA,NA,HP:0012638 ,Q28024539,P1557,Q29019857,https://www.ncbi.nlm.nih.gov/pubmed/24651605,"The clinical and molecular findings demonstrate clear clinical similarities of patients with NGLY1 deficiency, although some variation in overall severity was observed, with the most common mutation being associated with more severe outcomes (Table 1). All patients had developmental delay, a movement disorder, and hypotonia. Other common findings included hypolacrima or alacrima (7/8), electroencephalography (EEG) abnormalities (7/8), elevated liver transaminases (6/7), microcephaly (6/8), abnormal brain imaging (6/8), diminished reflexes (6/8), hepatocyte cytoplasmic storage material or vacuolization (5/6), seizures (4/8), and abnormal nerve conduction (3/3) (Figure 1). ",2014-03-20,presents,disease,phenotype,NGLY1 deficiency,Abnormal brain imaging,6/8,NA,2017-03-22,http://orcid.org/0000-0003-0169-8159,NA
DOID:0060728,RO:0002200,has phenotype,NA,NA,HP:0001392,Q28024539,P1557,Q29020078,https://www.ncbi.nlm.nih.gov/pubmed/24651605,"The clinical and molecular findings demonstrate clear clinical similarities of patients with NGLY1 deficiency, although some variation in overall severity was observed, with the most common mutation being associated with more severe outcomes (Table 1). All patients had developmental delay, a movement disorder, and hypotonia. Other common findings included hypolacrima or alacrima (7/8), electroencephalography (EEG) abnormalities (7/8), elevated liver transaminases (6/7), microcephaly (6/8), abnormal brain imaging (6/8), diminished reflexes (6/8), hepatocyte cytoplasmic storage material or vacuolization (5/6), seizures (4/8), and abnormal nerve conduction (3/3) (Figure 1). ",2014-03-20,presents,disease,phenotype,NGLY1 deficiency,Abnormal liver storage,5/6,NA,2017-03-22,http://orcid.org/0000-0003-0169-8159,NA
DOID:0060728,RO:0002200,has phenotype,NA,NA,HP:0001511,Q28024539,P1557,Q29019673,https://www.ncbi.nlm.nih.gov/pubmed/24651605,"NGLY1-deficient patients have a striking clinical triad, consisting of abnormal tear production, choreoathetosis, and liver disease. In addition, global developmental delay, acquired microcephaly, hypotonia, EEG abnormalities with or without overt seizures, brain imaging abnormalities, a peripheral neuropathy, constipation, and a history of IUGR were common findings. Some patients were noted to have dysmorphic features, but overall these were not considered to be particularly prominent (Table1).",2014-03-20,presents,disease,phenotype,NGLY1 deficiency,IUGR,5/8,NA,2017-03-22,http://orcid.org/0000-0003-0169-8159,NA
DOID:0060728,RO:0002200,has phenotype,NA,NA,HP:0002151,Q28024539,P1557,Q29019735,https://www.ncbi.nlm.nih.gov/pubmed/24651605,Table 1,2014-03-20,presents,disease,phenotype,NGLY1 deficiency,Elevetated blood lactate,4/6,NA,2017-03-22,http://orcid.org/0000-0003-0169-8159,NA
DOID:0060728,RO:0002200,has phenotype,NA,NA,HP:0001250,Q28024539,P1557,Q6279182,https://www.ncbi.nlm.nih.gov/pubmed/24651605,"The clinical and molecular findings demonstrate clear clinical similarities of patients with NGLY1 deficiency, although some variation in overall severity was observed, with the most common mutation being associated with more severe outcomes (Table 1). All patients had developmental delay, a movement disorder, and hypotonia. Other common findings included hypolacrima or alacrima (7/8), electroencephalography (EEG) abnormalities (7/8), elevated liver transaminases (6/7), microcephaly (6/8), abnormal brain imaging (6/8), diminished reflexes (6/8), hepatocyte cytoplasmic storage material or vacuolization (5/6), seizures (4/8), and abnormal nerve conduction (3/3) (Figure 1). ",2014-03-20,presents,disease,phenotype,NGLY1 deficiency,Seizures,4/8,NA,2017-03-22,http://orcid.org/0000-0003-0169-8159,NA
DOID:0060728,RO:0002200,has phenotype,NA,NA,HP:0000486,Q28024539,P1557,Q179951,https://www.ncbi.nlm.nih.gov/pubmed/24651605,"Patient 4: (...). In addtion, global developmental delay, abnormal tear production, unilateral ptosis, strabismus, elevated liver transaminases (three to four times upper limit of normal), and constipation were noted in infancy.",2014-03-20,presents,disease,phenotype,NGLY1 deficiency,Strabismus,4/8,NA,2017-03-22,http://orcid.org/0000-0003-0169-8159,NA
DOID:0060728,RO:0002200,has phenotype,NA,NA,HP:0012804,Q28024539,P1557,Q1628473,https://www.ncbi.nlm.nih.gov/pubmed/24651605,"Patient 1: (...). He has cortical vision impairment and congenital alacrima, and corneal ulcerations with scarring were noted at the age of 4 years.",2014-03-20,presents,disease,phenotype,NGLY1 deficiency,Corneal disease,4/8,NA,2017-03-22,http://orcid.org/0000-0003-0169-8159,NA
DOID:0060728,RO:0002200,has phenotype,NA,NA,HP:0010605,Q28024539,P1557,Q769595,https://www.ncbi.nlm.nih.gov/pubmed/24651605,Table 1,2014-03-20,presents,disease,phenotype,NGLY1 deficiency,Chalazions,4/8,NA,2017-03-22,http://orcid.org/0000-0003-0169-8159,NA
DOID:0060728,RO:0002200,has phenotype,NA,NA,HP:0000657,Q28024539,P1557,Q2074059,https://www.ncbi.nlm.nih.gov/pubmed/24651605,"Patient 2: (...). At 5 years of age, she was noted to have ocular apraxia, distal tapering of hands and feet, and diminished deep tendon reflexes.",2014-03-20,presents,disease,phenotype,NGLY1 deficiency,Ocular apraxia,4/8,NA,2017-03-22,http://orcid.org/0000-0003-0169-8159,NA
DOID:0060728,RO:0002200,has phenotype,NA,NA,HP:0006579,Q28024539,P1557,Q1755487,https://www.ncbi.nlm.nih.gov/pubmed/24651605,"Patient 7: a now 3-year-old girl, was born at term via scheduled Cesarean section and, other than mild jaundice, did not have any neonatal complications. ",2014-03-20,presents,disease,phenotype,NGLY1 deficiency,Neonatal Jaundice,4/8,NA,2017-03-22,http://orcid.org/0000-0003-0169-8159,NA
DOID:0060728,RO:0002200,has phenotype,NA,NA,HP:0001999 ,Q28024539,P1557,Q29019704,https://www.ncbi.nlm.nih.gov/pubmed/24651605,"NGLY1-deficient patients have a striking clinical triad, consisting of abnormal tear production, choreoathetosis, and liver disease. In addition, global developmental delay, acquired microcephaly, hypotonia, EEG abnormalities with or without overt seizures, brain imaging abnormalities, a peripheral neuropathy, constipation, and a history of IUGR were common findings. Some patients were noted to have dysmorphic features, but overall these were not considered to be particularly prominent (Table1).",2014-03-20,presents,disease,phenotype,NGLY1 deficiency,Dysmorphic features,4/8,NA,2017-03-22,http://orcid.org/0000-0003-0169-8159,NA
DOID:0060728,RO:0002200,has phenotype,NA,NA,HP:0002650,Q28024539,P1557,Q174857,https://www.ncbi.nlm.nih.gov/pubmed/24651605,"Patient 8: (...). Other medical history includes acquired microcephaly, an inability to completely close her eyes during sleep, chronic conjunctivitis, corneal clouding, hypolacrima, strabismus, hearing impairment, gastro-esophageal reflux, chronic constipation, severe scoliosis, and talipes equinovarus.",2014-03-20,presents,disease,phenotype,NGLY1 deficiency,Scoliosis,4/8,NA,2017-03-22,http://orcid.org/0000-0003-0169-8159,NA
DOID:0060728,RO:0002200,has phenotype,NA,NA,HP:0200055,Q28024539,P1557,Q29019862,https://www.ncbi.nlm.nih.gov/pubmed/24651605,Table 1,2014-03-20,presents,disease,phenotype,NGLY1 deficiency,Small hands,4/8,NA,2017-03-22,http://orcid.org/0000-0003-0169-8159,NA
DOID:0060728,RO:0002200,has phenotype,NA,NA,HP:0001773,Q28024539,P1557,Q29019700,https://www.ncbi.nlm.nih.gov/pubmed/24651605,Table 1,2014-03-20,presents,disease,phenotype,NGLY1 deficiency,Small feet,4/8,NA,2017-03-22,http://orcid.org/0000-0003-0169-8159,NA
DOID:0060728,RO:0002200,has phenotype,NA,NA,HP:0009830,Q28024539,P1557,Q18556979,https://www.ncbi.nlm.nih.gov/pubmed/24651605,"NGLY1-deficient patients have a striking clinical triad, consisting of abnormal tear production, choreoathetosis, and liver disease. In addition, global developmental delay, acquired microcephaly, hypotonia, EEG abnormalities with or without overt seizures, brain imaging abnormalities, a peripheral neuropathy, constipation, and a history of IUGR were common findings. Some patients were noted to have dysmorphic features, but overall these were not considered to be particularly prominent (Table1).",2014-03-20,presents,disease,phenotype,NGLY1 deficiency,Peripheral neuropathy,3/3,NA,2017-03-22,http://orcid.org/0000-0003-0169-8159,NA
DOID:0060728,RO:0002200,has phenotype,NA,NA,HP:0006254,Q28024539,P1557,Q5359683,https://www.ncbi.nlm.nih.gov/pubmed/24651605,Table 1,2014-03-20,presents,disease,phenotype,NGLY1 deficiency,Elevated AFP,3/5,NA,2017-03-22,http://orcid.org/0000-0003-0169-8159,NA
DOID:0060728,RO:0002200,has phenotype,NA,NA,HP:0006958,Q28024539,P1557,Q29019841,https://www.ncbi.nlm.nih.gov/pubmed/24651605,Table 1,2014-03-20,presents,disease,phenotype,NGLY1 deficiency,ABR abnormalities,2/5,NA,2017-03-22,http://orcid.org/0000-0003-0169-8159,NA
DOID:0060728,RO:0002200,has phenotype,NA,NA,HP:0001395,Q28024539,P1557,Q147778,https://www.ncbi.nlm.nih.gov/pubmed/24651605,Table 1,2014-03-20,presents,disease,phenotype,NGLY1 deficiency,Liver fibrosis,2/6,NA,2017-03-22,http://orcid.org/0000-0003-0169-8159,NA
NCBIGene:11826,RO:HOM0000017,in orthology relationship with,NA,NA,FlyBase:FBgn0000180,Q14905239,P684,NA,NA,NA,NA,NA,gene,gene,Aqp1,bib,NA,https://monarchinitiative.org/gene/MGI%3A103201#ortholog-phenotypes,2017-11-16,http://orcid.org/0000-0003-0169-8159,NA
FlyBase:FBgn0000180,RO:0002200,has phenotype,NA,NA,FBcv:0000435,NA,P2293,NA,NA,NA,NA,NA,gene,phenotype,bib,neuroanatomy defective,NA,https://monarchinitiative.org/gene/MGI%3A103201#ortholog-phenotypes,2017-11-16,http://orcid.org/0000-0003-0169-8159,2n shell node edge
KEGG-path:map04141,RO:0002200,has phenotype,NA,NA,DOID:0060728,Q30032991,P2293,Q28024539,NA,NA,NA,NA,pathway,disease,Protein processing in endoplasmic reticulum,NGLY1 deficiency,NA,http://www.genome.jp/dbget-bin/www_bget?pathway:map04141,2017-11-16,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,skos:exactMatch,exact match,NA,NA,HMDB:HMDB00215,Q27225758,P2888,Q27225758,NA,NA,NA,sameAs,chemical compound,chemical compound,GlcNAc,GlcNAc,NA,http://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:506227,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,rdfs:seeAlso,see also,NA,NA,DrugBank:DB00141,Q27225758,P715,Q284367,NA,NA,NA,xref,chemical compound,pharmaceutical drug,GlcNAc,GlcNAc,NA,http://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:506227,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:17411,skos:exactMatch,exact match,NA,NA,DrugBank:DB00141,Q284367,P2888,Q284367,NA,NA,NA,sameAs,pharmaceutical drug,pharmaceutical drug,GlcNAc,GlcNAc,NA,http://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:506227,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002331,involved in,NA,NA,GO:0006040,Q27225758,P682,Q21136023,NA,NA,NA,BioFunction,chemical compound,biological_process,GlcNAc,Component of Aminosugars metabolism,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002331,involved in,NA,NA,GO:0006536,Q27225758,P682,Q14873651,NA,NA,NA,BioFunction,chemical compound,biological_process,GlcNAc,Component of Glutamate metabolism,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002331,involved in,NA,NA,GO:0018146,Q27225758,P682,Q21102399,NA,NA,NA,BioFunction,chemical compound,biological_process,GlcNAc,Component of Keratan sulfate biosynthesis,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002331,involved in,NA,NA,GO:0035528,Q27225758,P682,Q22281219,NA,NA,NA,BioFunction,chemical compound,biological_process,GlcNAc,Component of N-Glycan biosynthesis,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002331,involved in,NA,NA,FOODON:03401298,Q27225758,P680,Q645858,NA,NA,NA,BioFunction,chemical compound,molecular function,GlcNAc,Dietary supplement,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002331,involved in,NA,NA,CHEBI:27027,Q27225758,P680,Q531507,NA,NA,NA,BioFunction,chemical compound,molecular function,GlcNAc,Micronutrient,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,BFO:0000050,is part of,NA,NA,GO:0005737,Q27225758,P681,Q79899,NA,NA,NA,located,chemical compound,cell component,GlcNAc,Cytoplasm,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,BFO:0000050,is part of,NA,NA,GO:0016020,Q27225758,P681,Q14349455,NA,NA,NA,located,chemical compound,cell component,GlcNAc,Membrane,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,BFO:0000050,is part of,NA,NA,GO:0005764,Q27225758,P681,Q83330,NA,NA,NA,located,chemical compound,cell component,GlcNAc,Lysosome,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,BFO:0000050,is part of,NA,NA,UBERON:0000178,Q27225758,P681,Q7873,NA,NA,NA,located,chemical compound,anatomy (biofluid),GlcNAc,Blood,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,BFO:0000050,is part of,NA,NA,UBERON:0001913,Q27225758,P681,Q22728,NA,NA,NA,located,chemical compound,anatomy (biofluid),GlcNAc,Breast Milk,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,BFO:0000050,is part of,NA,NA,UBERON:0001988,Q27225758,P681,Q496,NA,NA,NA,located,chemical compound,anatomy (biofluid),GlcNAc,Feces,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,BFO:0000050,is part of,NA,NA,UBERON:0001836,Q27225758,P681,Q155925,NA,NA,NA,located,chemical compound,anatomy (biofluid),GlcNAc,Saliva,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,BFO:0000050,is part of,NA,NA,UBERON:0001088,Q27225758,P681,Q40924,NA,NA,NA,located,chemical compound,anatomy (biofluid),GlcNAc,Urine,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,BFO:0000050,is part of,NA,NA,UBERON:0000160,Q27225758,P681,Q9639,NA,NA,NA,located,chemical compound,anatomy (tissue),GlcNAc,Intestine,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,BFO:0000050,is part of,NA,NA,UBERON:0000345,Q27225758,P681,Q187388,NA,NA,NA,located,chemical compound,anatomy (tissue),GlcNAc,Myelin,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,BFO:0000050,is part of,NA,NA,CL:0000233,Q27225758,P681,Q101026,NA,NA,NA,located,chemical compound,anatomy (tissue),GlcNAc,Platelet,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,BFO:0000050,is part of,NA,NA,UBERON:0002367,Q27225758,P681,Q9625,NA,NA,NA,located,chemical compound,anatomy (tissue),GlcNAc,Prostate,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:Q9Y223,Q27225758,P129,Q21106661,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:P51606,Q27225758,P129,Q22677897,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:O60909,Q27225758,P129,Q21108255,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:P15291,Q27225758,P129,Q21112774,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:P07686,Q27225758,P129,Q5629497,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:P06865,Q27225758,P129,Q21120577,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:Q9UJ70,Q27225758,P129,Q21105246,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:Q9BZP6,Q27225758,P129,Q21100758,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:Q9UK23,Q27225758,P129,Q22678770,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:Q13231,Q27225758,P129,Q21117216,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:O60512 ,Q27225758,P129,Q21108250,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:O60513,Q27225758,P129,Q21112769,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:P54802,Q27225758,P129,Q22678008,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:P61626,Q27225758,P129,Q21114915,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:Q8WZA1,Q27225758,P129,Q21133271,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:Q6UWQ5,Q27225758,P129,Q21122346,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:Q7Z4W2,Q27225758,P129,Q21122348,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:Q96QH8,Q27225758,P129,Q21122354,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:O75951,Q27225758,P129,Q21122344,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:P36222,Q27225758,P129,Q21117210,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:Q15782,Q27225758,P129,Q21117212,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:Q8WVB3,Q27225758,P129,Q21120600,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:O60502,Q27225758,P129,Q22676717,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002331,involved in,NA,NA,GO:0097316,Q27225758,P682,Q22273441,NA,NA,NA,participates,chemical compound,biological process,GlcNAc,cellular response to N-acetyl-D-glucosamine,NA,https://scigraph-ontology.monarchinitiative.org/scigraph/graph/neighbors/CHEBI:506227,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002331,involved in,NA,NA,GO:0097315,Q27225758,P682,Q22273440,NA,NA,NA,participates,chemical compound,biological process,GlcNAc,response to N-acetyl-D-glucosamine,NA,https://scigraph-ontology.monarchinitiative.org/scigraph/graph/neighbors/CHEBI:506227,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0000087,has role,NA,NA,CHEBI:78366,Q27225758,P2868,Q29994324,NA,NA,NA,has biological role,chemical compound,biological role,GlcNAc,EC 2.7.1.1 (hexokinase) inhibitor,NA,http://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:506227,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0000087,has role,NA,NA,CHEBI:76969,Q27225758,P2868,Q29994327,NA,NA,NA,has biological role,chemical compound,biological role,GlcNAc,bacterial metabolite,NA,http://www.ebi.ac.uk/chebi/searchId.do?chebiId=CHEBI:506227,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:P00811,Q27225758,P129,Q24138857,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL240524,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:P27695,Q27225758,P129,Q22676734,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL240524,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:O75874,Q27225758,P129,Q21116029,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL240524,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002434,interacts with,NA,NA,UniProt:Q6P4F1,Q27225758,P129,Q21110287,NA,NA,NA,interacts,chemical compound,protein (enzymes),GlcNAc,NA,NA,https://www.ebi.ac.uk/chembldb/compound/inspect/CHEMBL240524,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002331,involved in,NA,NA,KEGG-path:map00520,Q27225758,P361,Q30032774,NA,NA,NA,participates,chemical compound,pathway,GlcNAc,Amino sugar and nucleotide sugar metabolism,NA,http://www.hmdb.ca/metabolites/HMDB00215,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002331,involved in,NA,NA,KEGG-path:map00520,Q27225758,P361,Q30032774,NA,NA,NA,participates,chemical compound,pathway,GlcNAc,Amino sugar and nucleotide sugar metabolism,NA,http://www.genome.jp/dbget-bin/www_bget?cpd:C00140,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002331,involved in,NA,NA,KEGG-path:map01100,Q27225758,P361,Q30032846,NA,NA,NA,participates,chemical compound,pathway,GlcNAc,Metabolic pathways,NA,http://www.genome.jp/dbget-bin/www_bget?cpd:C00140,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
CHEBI:506227,RO:0002331,involved in,NA,NA,KEGG-path:map02010,Q27225758,P361,Q30032872,NA,NA,NA,participates,chemical compound,pathway,GlcNAc,ABC transporters,NA,http://www.genome.jp/dbget-bin/www_bget?cpd:C00140,05-18-2017,http://orcid.org/0000-0003-0169-8159,NA
